order_id,order_date,city,dark_store,category,time_slot,order_type,items,rating,tip,order_value,delivery_min,courier_id
ORD-38012,2024-08-15,Pune,DS-06,Snacks,Evening,Express,5,5,20,214,13,CR-20
ORD-38013,2024-01-19,Delhi,DS-06,Frozen,Afternoon,Express,6,5,0,720,23,CR-172
ORD-38014,2024-11-25,Bengaluru,DS-02,Snacks,Night,Standard,6,3,0,296,34,CR-106
ORD-38015,2024-09-12,Mumbai,DS-06,Beverages,Evening,Express,2,4,30,408,18,CR-37
ORD-38016,2024-06-09,Chennai,DS-08,Personal Care,Morning,Express,3,5,10,215,19,CR-178
ORD-38017,2024-09-08,Chennai,DS-08,Frozen,Night,Express,4,5,10,371,20,CR-172
ORD-38018,2024-05-05,Hyderabad,DS-08,Frozen,Morning,Express,2,4,30,474,14,CR-9
ORD-38019,2024-04-04,Hyderabad,DS-04,Grocery,Morning,Express,2,3,0,177,5,CR-214
ORD-38020,2024-10-08,Chennai,DS-01,Personal Care,Night,Standard,4,4,0,339,29,CR-16
ORD-38021,2024-06-16,Chennai,DS-04,Household,Morning,Express,2,4,0,571,19,CR-97
ORD-38022,2024-09-13,Hyderabad,DS-05,Beverages,Afternoon,Express,3,4,10,278,13,CR-186
ORD-38023,2024-03-19,Hyderabad,DS-08,Dairy,Afternoon,Standard,3,3,20,235,19,CR-208
ORD-38024,2024-01-24,Bengaluru,DS-02,Household,Evening,Express,2,5,0,522,12,CR-216
ORD-38025,2024-08-28,Hyderabad,DS-07,Snacks,Night,Standard,4,3,20,258,47,CR-23
ORD-38026,2024-02-15,Bengaluru,DS-05,Household,Morning,Standard,6,5,0,597,24,CR-172
ORD-38027,2024-06-24,Pune,DS-08,Beverages,Evening,Standard,5,5,20,425,20,CR-212
ORD-38028,2024-03-15,Bengaluru,DS-03,Personal Care,Morning,Standard,2,3,10,552,24,CR-53
ORD-38029,2024-06-25,Hyderabad,DS-01,Household,Evening,Express,3,3,30,435,16,CR-47
ORD-38030,2024-11-21,Pune,DS-03,Dairy,Evening,Standard,5,4,0,386,24,CR-219
ORD-38031,2024-08-20,Mumbai,DS-08,Snacks,Afternoon,Standard,5,3,30,434,20,CR-188
ORD-38032,2024-07-05,Bengaluru,DS-03,Snacks,Afternoon,Standard,6,3,30,318,29,CR-126
ORD-38033,2024-02-12,Delhi,DS-04,Grocery,Morning,Standard,3,5,30,437,24,CR-40
ORD-38034,2024-03-06,Hyderabad,DS-06,Frozen,Afternoon,Standard,2,5,20,302,13,CR-124
ORD-38035,2024-05-23,Hyderabad,DS-03,Frozen,Morning,Express,5,4,10,331,11,CR-204
ORD-38036,2024-06-08,Hyderabad,DS-02,Snacks,Afternoon,Standard,3,5,10,352,22,CR-57
ORD-38037,2024-07-21,Chennai,DS-02,Snacks,Night,Standard,2,5,10,463,31,CR-128
ORD-38038,2024-07-25,Hyderabad,DS-08,Household,Night,Express,6,4,0,652,17,CR-195
ORD-38039,2024-10-20,Mumbai,DS-07,Snacks,Morning,Standard,2,1,30,360,39,CR-142
ORD-38040,2024-08-02,Mumbai,DS-04,Dairy,Afternoon,Express,3,5,10,491,20,CR-111
ORD-38041,2024-06-28,Bengaluru,DS-04,Grocery,Afternoon,Standard,6,5,20,637,21,CR-173
ORD-38042,2024-04-09,Hyderabad,DS-02,Grocery,Morning,Standard,1,5,0,429,23,CR-124
ORD-38043,2024-08-06,Mumbai,DS-02,Beverages,Evening,Standard,6,4,0,370,22,CR-216
ORD-38044,2024-01-06,Bengaluru,DS-02,Frozen,Evening,Express,5,5,10,212,26,CR-143
ORD-38045,2024-07-28,Bengaluru,DS-05,Snacks,Night,Standard,3,2,30,352,37,CR-161
ORD-38046,2024-08-04,Hyderabad,DS-02,Grocery,Evening,Standard,5,5,0,111,19,CR-18
ORD-38047,2024-09-13,Mumbai,DS-02,Beverages,Afternoon,Standard,6,4,30,412,24,CR-63
ORD-38048,2024-10-20,Bengaluru,DS-05,Frozen,Afternoon,Express,3,3,0,531,14,CR-53
ORD-38049,2024-03-02,Delhi,DS-04,Dairy,Evening,Express,4,5,0,485,20,CR-48
ORD-38050,2024-06-16,Mumbai,DS-01,Snacks,Night,Express,2,5,30,521,29,CR-36
ORD-38051,2024-12-16,Mumbai,DS-08,Household,Morning,Express,5,3,0,694,24,CR-144
ORD-38052,2024-10-19,Hyderabad,DS-07,Household,Evening,Express,1,5,30,298,19,CR-106
ORD-38053,2024-09-24,Mumbai,DS-02,Snacks,Evening,Standard,3,3,20,511,18,CR-46
ORD-38054,2024-01-11,Bengaluru,DS-04,Beverages,Evening,Standard,3,3,0,576,25,CR-57
ORD-38055,2024-07-04,Pune,DS-04,Grocery,Night,Express,4,4,30,605,16,CR-215
ORD-38056,2024-12-22,Bengaluru,DS-02,Snacks,Night,Express,4,5,20,373,15,CR-46
ORD-38057,2024-08-06,Mumbai,DS-02,Beverages,Night,Standard,2,4,10,557,26,CR-181
ORD-38058,2024-11-09,Hyderabad,DS-01,Grocery,Night,Standard,5,3,20,637,27,CR-172
ORD-38059,2024-01-24,Delhi,DS-02,Frozen,Morning,Standard,6,4,0,268,19,CR-118
ORD-38060,2024-06-23,Mumbai,DS-04,Personal Care,Morning,Standard,3,3,30,326,28,CR-199
ORD-38061,2024-11-21,Bengaluru,DS-02,Grocery,Night,Standard,2,3,20,381,21,CR-57
ORD-38062,2024-04-23,Mumbai,DS-02,Beverages,Morning,Express,3,5,20,427,15,CR-136
ORD-38063,2024-02-03,Bengaluru,DS-01,Dairy,Afternoon,Express,6,5,10,630,30,CR-125
ORD-38064,2024-10-05,Bengaluru,DS-03,Personal Care,Night,Standard,2,3,10,450,33,CR-77
ORD-38065,2024-11-03,Bengaluru,DS-02,Beverages,Evening,Standard,2,5,20,735,34,CR-49
ORD-38066,2024-09-10,Chennai,DS-07,Beverages,Night,Express,5,4,30,295,28,CR-105
ORD-38067,2024-04-19,Bengaluru,DS-06,Frozen,Night,Standard,1,3,0,291,24,CR-192
ORD-38068,2024-10-17,Delhi,DS-03,Snacks,Night,Express,5,5,10,227,17,CR-100
ORD-38069,2024-01-20,Mumbai,DS-03,Household,Morning,Express,6,4,30,436,7,CR-36
ORD-38070,2024-08-20,Delhi,DS-07,Dairy,Afternoon,Standard,1,5,20,291,34,CR-114
ORD-38071,2024-04-03,Delhi,DS-08,Beverages,Afternoon,Standard,2,5,0,296,26,CR-141
ORD-38072,2024-12-04,Delhi,DS-01,Frozen,Afternoon,Express,5,4,30,317,11,CR-209
ORD-38073,2024-07-04,Hyderabad,DS-07,Dairy,Afternoon,Standard,4,1,20,343,40,CR-22
ORD-38074,2024-10-09,Bengaluru,DS-03,Dairy,Afternoon,Express,4,4,20,426,21,CR-52
ORD-38075,2024-08-10,Mumbai,DS-02,Dairy,Evening,Standard,4,3,10,375,24,CR-82
ORD-38076,2024-05-25,Chennai,DS-06,Dairy,Night,Standard,4,5,10,402,29,CR-75
ORD-38077,2024-10-22,Bengaluru,DS-06,Household,Evening,Standard,3,5,20,336,18,CR-140
ORD-38078,2024-08-11,Mumbai,DS-03,Personal Care,Morning,Express,1,3,20,421,12,CR-135
ORD-38079,2024-02-15,Mumbai,DS-07,Beverages,Afternoon,Express,3,4,0,542,23,CR-19
ORD-38080,2024-08-09,Delhi,DS-06,Beverages,Evening,Standard,1,3,10,318,24,CR-117
ORD-38081,2024-04-25,Mumbai,DS-04,Personal Care,Morning,Express,4,3,20,407,14,CR-181
ORD-38082,2024-05-25,Chennai,DS-08,Personal Care,Afternoon,Standard,1,3,0,452,26,CR-98
ORD-38083,2024-10-08,Hyderabad,DS-03,Dairy,Evening,Standard,2,3,30,265,25,CR-204
ORD-38084,2024-12-18,Delhi,DS-05,Dairy,Night,Express,6,4,0,451,28,CR-148
ORD-38085,2024-02-02,Pune,DS-08,Snacks,Evening,Express,6,3,0,337,20,CR-202
ORD-38086,2024-12-08,Delhi,DS-05,Snacks,Evening,Express,1,3,30,518,22,CR-71
ORD-38087,2024-03-16,Mumbai,DS-04,Beverages,Morning,Standard,4,4,10,543,18,CR-134
ORD-38088,2024-06-28,Delhi,DS-06,Grocery,Morning,Standard,2,5,20,324,19,CR-107
ORD-38089,2024-01-25,Pune,DS-05,Frozen,Morning,Express,4,5,0,428,15,CR-58
ORD-38090,2024-05-10,Chennai,DS-02,Personal Care,Night,Express,2,5,30,326,25,CR-42
ORD-38091,2024-10-13,Bengaluru,DS-04,Dairy,Morning,Express,5,3,20,340,23,CR-133
ORD-38092,2024-07-28,Delhi,DS-01,Household,Afternoon,Express,3,4,30,465,19,CR-68
ORD-38093,2024-03-06,Bengaluru,DS-01,Dairy,Afternoon,Express,6,4,10,607,8,CR-193
ORD-38094,2024-10-09,Mumbai,DS-04,Frozen,Morning,Express,3,3,20,264,15,CR-12
ORD-38095,2024-09-22,Bengaluru,DS-07,Dairy,Morning,Standard,2,5,10,368,19,CR-180
ORD-38096,2024-03-12,Delhi,DS-08,Personal Care,Morning,Express,2,4,10,444,16,CR-214
ORD-38097,2024-10-17,Pune,DS-04,Snacks,Evening,Standard,4,5,10,565,12,CR-216
ORD-38098,2024-12-05,Bengaluru,DS-01,Snacks,Night,Standard,1,5,20,344,25,CR-182
ORD-38099,2024-10-06,Hyderabad,DS-06,Grocery,Night,Standard,4,5,0,382,27,CR-195
ORD-38100,2024-06-24,Bengaluru,DS-08,Grocery,Morning,Standard,2,4,10,295,23,CR-163
ORD-38101,2024-03-04,Chennai,DS-01,Personal Care,Evening,Express,4,3,20,409,17,CR-183
ORD-38102,2024-02-07,Hyderabad,DS-07,Beverages,Afternoon,Express,2,5,10,476,27,CR-39
ORD-38103,2024-05-08,Hyderabad,DS-01,Grocery,Evening,Standard,1,3,10,523,23,CR-134
ORD-38104,2024-11-21,Chennai,DS-06,Snacks,Morning,Express,6,4,10,333,22,CR-70
ORD-38105,2024-05-20,Chennai,DS-08,Dairy,Afternoon,Standard,6,5,10,344,28,CR-24
ORD-38106,2024-04-28,Bengaluru,DS-05,Beverages,Evening,Express,6,5,10,542,13,CR-22
ORD-38107,2024-06-20,Hyderabad,DS-05,Snacks,Night,Standard,6,5,20,587,21,CR-149
ORD-38108,2024-05-12,Delhi,DS-01,Dairy,Morning,Express,6,3,0,358,15,CR-175
ORD-38109,2024-04-02,Hyderabad,DS-05,Personal Care,Night,Standard,4,3,0,543,30,CR-145
ORD-38110,2024-03-17,Bengaluru,DS-08,Snacks,Morning,Standard,2,5,0,508,33,CR-68
ORD-38111,2024-04-18,Hyderabad,DS-05,Snacks,Evening,Express,6,4,0,538,19,CR-191
ORD-38112,2024-09-07,Bengaluru,DS-05,Beverages,Afternoon,Standard,1,3,20,459,24,CR-103
ORD-38113,2024-03-18,Pune,DS-07,Household,Afternoon,Express,3,3,20,72,31,CR-194
ORD-38114,2024-05-08,Hyderabad,DS-08,Household,Evening,Standard,5,5,30,574,21,CR-7
ORD-38115,2024-12-11,Chennai,DS-04,Grocery,Morning,Standard,3,4,30,280,18,CR-155
ORD-38116,2024-10-19,Mumbai,DS-02,Grocery,Morning,Express,4,4,30,478,18,CR-120
ORD-38117,2024-05-10,Bengaluru,DS-01,Snacks,Night,Standard,1,5,0,264,23,CR-172
ORD-38118,2024-12-18,Bengaluru,DS-07,Frozen,Afternoon,Express,5,4,0,238,34,CR-131
ORD-38119,2024-10-06,Mumbai,DS-01,Household,Evening,Standard,6,3,20,437,24,CR-65
ORD-38120,2024-08-19,Delhi,DS-02,Beverages,Evening,Standard,2,3,10,273,22,CR-200
ORD-38121,2024-12-15,Delhi,DS-01,Snacks,Afternoon,Standard,4,3,20,451,23,CR-166
ORD-38122,2024-10-12,Chennai,DS-05,Personal Care,Night,Express,1,4,30,416,24,CR-167
ORD-38123,2024-01-25,Delhi,DS-03,Beverages,Evening,Express,2,3,30,470,19,CR-156
ORD-38124,2024-12-05,Pune,DS-04,Dairy,Afternoon,Standard,5,3,10,307,31,CR-174
ORD-38125,2024-09-10,Bengaluru,DS-01,Snacks,Evening,Standard,3,4,10,374,22,CR-147
ORD-38126,2024-05-19,Delhi,DS-02,Beverages,Night,Express,5,3,20,391,15,CR-93
ORD-38127,2024-05-18,Pune,DS-06,Snacks,Evening,Express,4,5,30,405,14,CR-62
ORD-38128,2024-06-04,Bengaluru,DS-02,Snacks,Afternoon,Express,3,4,10,458,16,CR-94
ORD-38129,2024-04-24,Pune,DS-07,Frozen,Evening,Express,5,5,10,414,25,CR-74
ORD-38130,2024-04-17,Mumbai,DS-01,Household,Morning,Standard,6,3,10,331,26,CR-107
ORD-38131,2024-06-16,Delhi,DS-07,Personal Care,Night,Express,3,3,10,275,30,CR-124
ORD-38132,2024-03-03,Delhi,DS-07,Grocery,Afternoon,Standard,3,5,20,492,32,CR-160
ORD-38133,2024-08-12,Mumbai,DS-06,Dairy,Night,Express,3,3,10,233,29,CR-108
ORD-38134,2024-10-22,Chennai,DS-08,Personal Care,Afternoon,Express,6,3,10,297,17,CR-83
ORD-38135,2024-03-22,Hyderabad,DS-05,Frozen,Morning,Standard,6,4,30,469,21,CR-84
ORD-38136,2024-05-27,Chennai,DS-01,Frozen,Evening,Express,4,3,20,325,8,CR-39
ORD-38137,2024-10-23,Pune,DS-01,Frozen,Evening,Standard,1,5,20,433,24,CR-134
ORD-38138,2024-08-20,Chennai,DS-07,Frozen,Evening,Express,3,4,30,475,26,CR-70
ORD-38139,2024-02-19,Chennai,DS-07,Household,Afternoon,Express,1,4,0,224,26,CR-143
ORD-38140,2024-04-11,Bengaluru,DS-07,Grocery,Afternoon,Standard,1,5,0,304,27,CR-180
ORD-38141,2024-11-21,Hyderabad,DS-04,Personal Care,Evening,Express,1,4,20,357,16,CR-7
ORD-38142,2024-11-25,Chennai,DS-02,Household,Evening,Standard,2,3,0,388,25,CR-128
ORD-38143,2024-01-12,Chennai,DS-08,Personal Care,Evening,Standard,4,4,30,333,25,CR-67
ORD-38144,2024-10-25,Delhi,DS-05,Frozen,Morning,Express,5,4,10,459,14,CR-141
ORD-38145,2024-12-22,Mumbai,DS-05,Dairy,Morning,Express,6,3,10,448,24,CR-196
ORD-38146,2024-06-28,Mumbai,DS-08,Grocery,Evening,Standard,2,3,0,385,19,CR-100
ORD-38147,2024-07-19,Pune,DS-06,Frozen,Morning,Standard,1,4,0,334,15,CR-215
ORD-38148,2024-07-22,Delhi,DS-01,Beverages,Night,Express,1,5,0,226,20,CR-84
ORD-38149,2024-02-24,Hyderabad,DS-07,Household,Morning,Express,2,4,30,544,30,CR-158
ORD-38150,2024-12-18,Bengaluru,DS-03,Dairy,Evening,Standard,3,4,10,298,25,CR-128
ORD-38151,2024-05-27,Bengaluru,DS-02,Household,Evening,Standard,4,5,10,525,19,CR-5
ORD-38152,2024-10-26,Chennai,DS-07,Dairy,Morning,Express,1,3,0,425,19,CR-102
ORD-38153,2024-11-19,Mumbai,DS-07,Frozen,Evening,Standard,2,4,10,668,33,CR-173
ORD-38154,2024-11-11,Chennai,DS-05,Dairy,Evening,Standard,3,5,20,517,20,CR-187
ORD-38155,2024-07-27,Pune,DS-05,Frozen,Afternoon,Express,1,3,20,419,23,CR-70
ORD-38156,2024-05-06,Delhi,DS-04,Frozen,Afternoon,Standard,6,3,30,510,24,CR-22
ORD-38157,2024-10-07,Chennai,DS-03,Beverages,Afternoon,Express,5,5,20,416,19,CR-90
ORD-38158,2024-12-16,Chennai,DS-02,Snacks,Morning,Standard,6,4,10,325,26,CR-106
ORD-38159,2024-07-27,Hyderabad,DS-05,Grocery,Night,Standard,3,4,10,684,33,CR-37
ORD-38160,2024-07-18,Chennai,DS-03,Household,Afternoon,Standard,6,4,30,308,26,CR-131
ORD-38161,2024-09-14,Pune,DS-05,Frozen,Afternoon,Standard,1,3,10,378,21,CR-209
ORD-38162,2024-04-27,Chennai,DS-07,Personal Care,Morning,Standard,2,3,30,442,30,CR-107
ORD-38163,2024-04-24,Bengaluru,DS-03,Beverages,Afternoon,Standard,4,3,30,399,21,CR-144
ORD-38164,2024-12-03,Pune,DS-06,Beverages,Afternoon,Standard,2,4,0,301,25,CR-79
ORD-38165,2024-05-04,Bengaluru,DS-08,Personal Care,Afternoon,Standard,6,3,10,537,26,CR-185
ORD-38166,2024-09-04,Mumbai,DS-05,Beverages,Morning,Standard,1,4,30,417,22,CR-206
ORD-38167,2024-10-15,Delhi,DS-08,Dairy,Morning,Express,5,3,10,439,20,CR-54
ORD-38168,2024-07-20,Hyderabad,DS-07,Household,Night,Express,6,1,10,664,36,CR-69
ORD-38169,2024-10-19,Chennai,DS-04,Snacks,Morning,Express,4,3,0,367,18,CR-195
ORD-38170,2024-11-12,Delhi,DS-01,Frozen,Night,Standard,5,3,10,321,20,CR-93
ORD-38171,2024-11-25,Bengaluru,DS-03,Household,Evening,Express,2,5,0,66,16,CR-172
ORD-38172,2024-03-28,Chennai,DS-04,Beverages,Morning,Express,4,4,0,644,17,CR-123
ORD-38173,2024-01-14,Chennai,DS-01,Personal Care,Afternoon,Express,2,5,30,552,11,CR-154
ORD-38174,2024-07-14,Chennai,DS-05,Beverages,Afternoon,Standard,1,4,10,291,16,CR-48
ORD-38175,2024-01-26,Bengaluru,DS-03,Snacks,Evening,Standard,5,5,10,446,20,CR-181
ORD-38176,2024-08-15,Chennai,DS-06,Household,Evening,Standard,4,5,0,485,16,CR-38
ORD-38177,2024-10-04,Mumbai,DS-05,Beverages,Morning,Standard,4,4,20,360,20,CR-181
ORD-38178,2024-01-05,Pune,DS-06,Snacks,Afternoon,Standard,5,5,0,192,23,CR-6
ORD-38179,2024-05-20,Delhi,DS-03,Beverages,Morning,Standard,1,5,0,246,21,CR-2
ORD-38180,2024-08-13,Hyderabad,DS-06,Dairy,Night,Express,5,5,30,561,23,CR-35
ORD-38181,2024-06-04,Delhi,DS-07,Beverages,Afternoon,Standard,4,2,30,278,37,CR-164
ORD-38182,2024-10-22,Mumbai,DS-03,Dairy,Morning,Express,4,3,10,417,15,CR-148
ORD-38183,2024-03-08,Delhi,DS-02,Beverages,Night,Standard,3,5,30,376,29,CR-177
ORD-38184,2024-08-28,Delhi,DS-07,Grocery,Afternoon,Express,3,3,20,448,25,CR-111
ORD-38185,2024-07-10,Hyderabad,DS-04,Frozen,Afternoon,Express,5,5,20,513,18,CR-19
ORD-38186,2024-02-24,Chennai,DS-07,Snacks,Morning,Standard,3,3,0,403,35,CR-48
ORD-38187,2024-01-23,Delhi,DS-07,Snacks,Morning,Express,5,5,0,190,20,CR-54
ORD-38188,2024-03-01,Chennai,DS-04,Personal Care,Morning,Standard,4,5,30,276,23,CR-71
ORD-38189,2024-11-05,Delhi,DS-01,Personal Care,Night,Standard,1,3,10,592,33,CR-82
ORD-38190,2024-10-07,Hyderabad,DS-03,Personal Care,Evening,Express,2,3,20,220,8,CR-74
ORD-38191,2024-10-19,Hyderabad,DS-08,Frozen,Morning,Express,3,3,0,216,16,CR-107
ORD-38192,2024-10-24,Bengaluru,DS-02,Grocery,Evening,Express,3,4,10,325,14,CR-40
ORD-38193,2024-08-17,Mumbai,DS-03,Household,Morning,Standard,5,4,20,189,28,CR-3
ORD-38194,2024-10-10,Mumbai,DS-04,Beverages,Night,Standard,5,3,0,408,23,CR-27
ORD-38195,2024-07-17,Hyderabad,DS-05,Frozen,Afternoon,Express,1,3,20,630,16,CR-196
ORD-38196,2024-09-06,Chennai,DS-02,Household,Evening,Standard,5,3,20,533,30,CR-88
ORD-38197,2024-01-14,Delhi,DS-01,Grocery,Evening,Standard,4,4,0,477,22,CR-133
ORD-38198,2024-10-24,Hyderabad,DS-05,Grocery,Night,Express,2,3,20,372,21,CR-6
ORD-38199,2024-10-02,Mumbai,DS-02,Snacks,Morning,Express,4,3,30,119,20,CR-142
ORD-38200,2024-01-20,Pune,DS-03,Grocery,Night,Standard,3,3,0,416,36,CR-3
ORD-38201,2024-04-13,Delhi,DS-02,Dairy,Morning,Express,4,3,0,376,21,CR-5
ORD-38202,2024-08-13,Hyderabad,DS-07,Grocery,Night,Standard,6,1,0,657,35,CR-118
ORD-38203,2024-12-22,Delhi,DS-05,Personal Care,Night,Standard,6,4,0,476,32,CR-22
ORD-38204,2024-05-08,Mumbai,DS-03,Dairy,Morning,Express,1,4,30,304,15,CR-129
ORD-38205,2024-02-09,Delhi,DS-07,Snacks,Afternoon,Express,3,5,10,525,27,CR-93
ORD-38206,2024-09-21,Hyderabad,DS-03,Household,Morning,Express,5,5,0,346,19,CR-2
ORD-38207,2024-10-23,Chennai,DS-01,Snacks,Morning,Express,4,3,30,526,15,CR-90
ORD-38208,2024-09-10,Mumbai,DS-03,Household,Evening,Standard,5,5,30,596,24,CR-149
ORD-38209,2024-03-02,Bengaluru,DS-02,Grocery,Night,Standard,1,4,10,470,26,CR-63
ORD-38210,2024-01-01,Delhi,DS-08,Household,Afternoon,Standard,6,4,20,309,30,CR-63
ORD-38211,2024-11-14,Chennai,DS-05,Beverages,Evening,Standard,1,4,20,323,18,CR-161
ORD-38212,2024-07-03,Mumbai,DS-02,Personal Care,Morning,Standard,1,3,20,459,17,CR-179
ORD-38213,2024-11-02,Hyderabad,DS-04,Snacks,Night,Express,4,3,20,290,24,CR-39
ORD-38214,2024-10-21,Pune,DS-06,Frozen,Morning,Express,4,5,0,389,25,CR-182
ORD-38215,2024-05-22,Chennai,DS-07,Personal Care,Afternoon,Express,3,3,0,468,28,CR-140
ORD-38216,2024-10-17,Hyderabad,DS-02,Snacks,Afternoon,Standard,5,4,20,334,18,CR-99
ORD-38217,2024-10-20,Bengaluru,DS-07,Grocery,Afternoon,Standard,4,3,0,467,38,CR-139
ORD-38218,2024-02-13,Mumbai,DS-04,Grocery,Night,Express,5,4,30,324,20,CR-213
ORD-38219,2024-12-08,Hyderabad,DS-06,Frozen,Night,Express,3,4,0,622,18,CR-186
ORD-38220,2024-03-14,Bengaluru,DS-02,Snacks,Night,Standard,1,3,0,439,29,CR-186
ORD-38221,2024-04-21,Hyderabad,DS-02,Snacks,Afternoon,Standard,5,5,20,411,19,CR-182
ORD-38222,2024-02-25,Hyderabad,DS-02,Household,Morning,Standard,3,4,20,460,23,CR-46
ORD-38223,2024-01-24,Chennai,DS-02,Snacks,Evening,Standard,4,5,20,415,23,CR-86
ORD-38224,2024-06-06,Bengaluru,DS-08,Beverages,Morning,Standard,4,4,10,579,24,CR-161
ORD-38225,2024-01-11,Pune,DS-04,Frozen,Night,Express,2,3,20,325,33,CR-73
ORD-38226,2024-10-05,Mumbai,DS-03,Dairy,Morning,Standard,3,5,20,567,16,CR-87
ORD-38227,2024-06-16,Chennai,DS-03,Household,Evening,Express,5,3,10,421,18,CR-198
ORD-38228,2024-10-01,Mumbai,DS-03,Beverages,Afternoon,Standard,6,5,10,404,21,CR-67
ORD-38229,2024-04-19,Bengaluru,DS-03,Dairy,Afternoon,Standard,1,5,30,144,27,CR-178
ORD-38230,2024-03-07,Chennai,DS-06,Snacks,Afternoon,Standard,4,4,10,242,20,CR-108
ORD-38231,2024-07-23,Bengaluru,DS-05,Dairy,Evening,Standard,5,3,10,429,25,CR-60
ORD-38232,2024-04-21,Pune,DS-06,Grocery,Afternoon,Express,3,4,30,432,6,CR-64
ORD-38233,2024-06-26,Pune,DS-05,Personal Care,Night,Express,2,4,0,279,18,CR-148
ORD-38234,2024-09-11,Pune,DS-01,Household,Afternoon,Standard,5,4,20,568,24,CR-103
ORD-38235,2024-08-02,Bengaluru,DS-01,Dairy,Afternoon,Express,2,4,20,489,18,CR-66
ORD-38236,2024-04-12,Hyderabad,DS-07,Household,Evening,Standard,3,3,10,435,29,CR-20
ORD-38237,2024-06-25,Hyderabad,DS-01,Snacks,Afternoon,Express,6,3,20,345,12,CR-186
ORD-38238,2024-01-12,Bengaluru,DS-08,Snacks,Night,Standard,5,5,20,357,30,CR-203
ORD-38239,2024-12-17,Mumbai,DS-01,Grocery,Evening,Express,5,5,0,450,11,CR-76
ORD-38240,2024-06-16,Pune,DS-08,Personal Care,Evening,Standard,5,3,0,194,26,CR-45
ORD-38241,2024-09-22,Bengaluru,DS-08,Frozen,Evening,Standard,1,3,0,457,29,CR-151
ORD-38242,2024-10-02,Delhi,DS-02,Frozen,Evening,Standard,5,5,30,511,14,CR-78
ORD-38243,2024-04-14,Hyderabad,DS-05,Personal Care,Night,Standard,6,5,0,601,31,CR-4
ORD-38244,2024-09-16,Delhi,DS-03,Frozen,Evening,Standard,2,5,30,449,27,CR-195
ORD-38245,2024-08-01,Chennai,DS-08,Beverages,Morning,Express,2,5,10,313,18,CR-140
ORD-38246,2024-03-10,Hyderabad,DS-05,Snacks,Evening,Express,3,4,10,510,22,CR-144
ORD-38247,2024-09-01,Pune,DS-06,Personal Care,Evening,Standard,4,5,0,624,15,CR-64
ORD-38248,2024-04-13,Mumbai,DS-02,Household,Night,Express,1,4,20,420,26,CR-92
ORD-38249,2024-11-19,Pune,DS-02,Beverages,Afternoon,Express,1,3,0,210,15,CR-75
ORD-38250,2024-07-19,Hyderabad,DS-05,Dairy,Afternoon,Express,1,4,0,482,15,CR-124
ORD-38251,2024-10-14,Bengaluru,DS-06,Beverages,Morning,Standard,2,4,30,596,23,CR-116
ORD-38252,2024-11-19,Pune,DS-03,Frozen,Evening,Express,2,5,0,540,21,CR-169
ORD-38253,2024-01-28,Bengaluru,DS-02,Household,Morning,Express,5,4,30,248,11,CR-10
ORD-38254,2024-12-04,Bengaluru,DS-07,Dairy,Afternoon,Standard,4,3,10,578,33,CR-198
ORD-38255,2024-08-16,Hyderabad,DS-06,Snacks,Morning,Standard,5,5,0,461,27,CR-115
ORD-38256,2024-12-11,Pune,DS-03,Household,Night,Express,4,4,20,261,27,CR-7
ORD-38257,2024-06-01,Hyderabad,DS-08,Household,Night,Standard,6,5,20,489,26,CR-153
ORD-38258,2024-03-08,Pune,DS-02,Personal Care,Morning,Express,4,4,20,502,10,CR-51
ORD-38259,2024-05-19,Mumbai,DS-02,Personal Care,Night,Express,4,4,10,532,33,CR-118
ORD-38260,2024-09-25,Hyderabad,DS-05,Personal Care,Afternoon,Standard,3,5,20,359,23,CR-35
ORD-38261,2024-05-07,Delhi,DS-08,Frozen,Evening,Express,4,5,10,345,20,CR-33
ORD-38262,2024-05-19,Delhi,DS-08,Household,Afternoon,Express,2,5,10,461,19,CR-97
ORD-38263,2024-12-28,Pune,DS-02,Frozen,Morning,Express,2,4,30,267,10,CR-183
ORD-38264,2024-04-07,Hyderabad,DS-03,Snacks,Evening,Standard,4,4,0,714,19,CR-195
ORD-38265,2024-08-26,Delhi,DS-03,Snacks,Afternoon,Standard,6,4,30,153,34,CR-56
ORD-38266,2024-03-24,Hyderabad,DS-01,Dairy,Morning,Standard,1,5,30,648,23,CR-108
ORD-38267,2024-06-06,Pune,DS-03,Household,Evening,Standard,3,3,10,577,22,CR-15
ORD-38268,2024-01-16,Chennai,DS-01,Grocery,Morning,Express,1,5,10,421,23,CR-103
ORD-38269,2024-07-11,Mumbai,DS-07,Snacks,Afternoon,Express,6,1,20,502,37,CR-45
ORD-38270,2024-08-23,Pune,DS-04,Beverages,Night,Standard,2,5,30,496,22,CR-207
ORD-38271,2024-01-16,Mumbai,DS-04,Grocery,Evening,Standard,5,3,10,604,22,CR-38
ORD-38272,2024-11-10,Hyderabad,DS-05,Beverages,Morning,Standard,5,3,10,462,19,CR-57
ORD-38273,2024-09-01,Chennai,DS-06,Beverages,Morning,Standard,1,5,20,414,13,CR-36
ORD-38274,2024-10-10,Pune,DS-05,Dairy,Night,Express,4,5,0,286,23,CR-13
ORD-38275,2024-09-26,Hyderabad,DS-06,Dairy,Evening,Express,5,5,0,494,19,CR-175
ORD-38276,2024-04-07,Mumbai,DS-01,Dairy,Night,Standard,1,4,0,464,30,CR-24
