order_id,order_date,region,channel,revenue
ORD-11591,2025-01-04,South,Partner,472
ORD-11592,2025-01-13,North,Web,598
ORD-11593,2025-01-12,East,Partner,632
ORD-11594,2025-01-27,East,Retail,272
ORD-11595,2025-01-19,North,Retail,457
ORD-11596,2025-01-24,South,Partner,490
ORD-11597,2025-01-14,East,Web,331
ORD-11598,2025-01-15,North,Retail,559
ORD-11599,2025-01-08,East,Web,368
ORD-11600,2025-01-07,South,Web,542
ORD-11601,2025-01-09,West,Web,632
ORD-11602,2025-01-19,South,Partner,512
ORD-11603,2025-01-25,West,Web,491
ORD-11604,2025-01-23,South,Web,658
ORD-11605,2025-01-27,North,Partner,361
ORD-11606,2025-01-08,West,Retail,506
ORD-11607,2025-01-07,North,Web,628
ORD-11608,2025-01-06,West,Partner,361
ORD-11609,2025-01-14,West,Partner,578
ORD-11610,2025-01-22,South,Partner,600
ORD-11611,2025-01-01,West,Partner,549
ORD-11612,2025-01-04,North,Retail,501
ORD-11613,2025-01-09,West,Retail,470
ORD-11614,2025-01-23,South,Partner,495
ORD-11615,2025-01-09,South,Partner,509
ORD-11616,2025-01-24,West,Retail,404
ORD-11617,2025-01-08,West,Partner,624
ORD-11618,2025-01-23,South,Web,423
ORD-11619,2025-01-23,East,Partner,353
ORD-11620,2025-01-15,East,Web,527
ORD-11621,2025-01-14,West,Retail,434
ORD-11622,2025-01-11,North,Web,666
ORD-11623,2025-01-03,East,Retail,466
ORD-11624,2025-01-23,North,Retail,676
ORD-11625,2025-01-19,East,Partner,414
ORD-11626,2025-01-08,North,Partner,522
ORD-11627,2025-01-11,North,Partner,547
ORD-11628,2025-01-21,East,Web,424
ORD-11629,2025-01-19,South,Web,538
ORD-11630,2025-01-06,North,Web,451
ORD-11631,2025-01-18,South,Retail,582
ORD-11632,2025-01-20,West,Web,484
ORD-11633,2025-01-22,East,Web,514
ORD-11634,2025-01-08,South,Web,569
ORD-11635,2025-01-04,East,Retail,450
ORD-11636,2025-01-06,West,Web,670
ORD-11637,2025-01-17,South,Partner,450
ORD-11638,2025-01-15,North,Partner,493
ORD-11639,2025-01-19,East,Web,426
ORD-11640,2025-01-08,West,Partner,438
ORD-11641,2025-01-09,West,Web,568
ORD-11642,2025-01-05,South,Retail,482
ORD-11643,2025-01-13,East,Web,478
ORD-11644,2025-01-07,East,Retail,556
ORD-11645,2025-01-18,West,Retail,544
ORD-11646,2025-01-28,North,Partner,534
ORD-11647,2025-01-14,West,Web,482
ORD-11648,2025-01-06,East,Retail,503
ORD-11649,2025-01-27,North,Retail,457
ORD-11650,2025-01-21,East,Retail,630
ORD-11651,2025-01-28,South,Partner,582
ORD-11652,2025-01-07,East,Web,473
ORD-11653,2025-01-08,South,Retail,410
ORD-11654,2025-01-26,East,Partner,408
ORD-11655,2025-01-02,North,Web,326
ORD-11656,2025-01-21,North,Partner,470
ORD-11657,2025-01-02,North,Web,494
ORD-11658,2025-01-06,North,Web,341
ORD-11659,2025-01-14,East,Partner,474
ORD-11660,2025-01-22,South,Retail,521
ORD-11661,2025-01-26,North,Partner,386
ORD-11662,2025-01-14,East,Retail,526
ORD-11663,2025-01-07,South,Web,508
ORD-11664,2025-01-05,West,Retail,415
ORD-11665,2025-01-06,North,Retail,413
ORD-11666,2025-01-20,North,Retail,595
ORD-11667,2025-01-08,West,Partner,408
ORD-11668,2025-01-20,South,Partner,405
ORD-11669,2025-01-01,East,Web,282
ORD-11670,2025-01-04,North,Partner,366
ORD-11671,2025-01-28,North,Partner,547
ORD-11672,2025-01-04,West,Web,442
ORD-11673,2025-01-18,West,Web,514
ORD-11674,2025-01-14,West,Retail,455
ORD-11675,2025-01-18,West,Retail,434
ORD-11676,2025-01-09,East,Web,416
ORD-11677,2025-01-21,North,Retail,627
ORD-11678,2025-01-22,South,Web,588
ORD-11679,2025-01-22,East,Web,499
ORD-11680,2025-01-12,East,Partner,667
ORD-11681,2025-01-27,East,Retail,549
ORD-11682,2025-01-18,South,Retail,398
ORD-11683,2025-01-02,East,Retail,454
ORD-11684,2025-01-20,West,Partner,667
ORD-11685,2025-01-01,West,Web,492
ORD-11686,2025-01-11,East,Partner,414
ORD-11687,2025-01-02,South,Partner,437
ORD-11688,2025-01-03,West,Retail,527
ORD-11689,2025-01-07,East,Retail,483
ORD-11690,2025-01-05,North,Retail,484
ORD-11691,2025-01-17,West,Retail,469
ORD-11692,2025-01-24,West,Partner,503
ORD-11693,2025-01-16,South,Partner,445
ORD-11694,2025-01-09,North,Partner,508
ORD-11695,2025-01-15,East,Retail,384
ORD-11696,2025-01-21,North,Partner,460
ORD-11697,2025-01-09,North,Partner,459
ORD-11698,2025-01-24,East,Partner,392
ORD-11699,2025-01-10,West,Retail,427
ORD-11700,2025-02-07,West,Retail,597
ORD-11701,2025-02-18,East,Web,539
ORD-11702,2025-02-11,South,Partner,449
ORD-11703,2025-02-16,South,Web,624
ORD-11704,2025-02-08,East,Partner,425
ORD-11705,2025-02-21,East,Retail,598
ORD-11706,2025-02-28,South,Partner,372
ORD-11707,2025-02-13,East,Partner,462
ORD-11708,2025-02-20,South,Web,509
ORD-11709,2025-02-11,South,Web,555
ORD-11710,2025-02-01,South,Web,429
ORD-11711,2025-02-01,East,Retail,521
ORD-11712,2025-02-11,West,Web,445
ORD-11713,2025-02-24,North,Retail,495
ORD-11714,2025-02-20,West,Web,413
ORD-11715,2025-02-10,South,Web,503
ORD-11716,2025-02-21,West,Web,391
ORD-11717,2025-02-07,North,Retail,407
ORD-11718,2025-02-20,East,Retail,549
ORD-11719,2025-02-26,North,Web,417
ORD-11720,2025-02-17,North,Web,511
ORD-11721,2025-02-25,East,Retail,571
ORD-11722,2025-02-05,North,Web,551
ORD-11723,2025-02-28,West,Web,517
ORD-11724,2025-02-24,West,Partner,528
ORD-11725,2025-02-05,West,Web,491
ORD-11726,2025-02-24,West,Partner,672
ORD-11727,2025-02-18,East,Web,700
ORD-11728,2025-02-13,North,Retail,451
ORD-11729,2025-02-24,North,Partner,684
ORD-11730,2025-02-18,West,Partner,608
ORD-11731,2025-02-02,South,Retail,429
ORD-11732,2025-02-12,East,Retail,252
ORD-11733,2025-02-06,East,Web,729
ORD-11734,2025-02-15,West,Partner,433
ORD-11735,2025-02-05,North,Partner,495
ORD-11736,2025-02-19,West,Web,470
ORD-11737,2025-02-14,North,Partner,616
ORD-11738,2025-02-14,West,Retail,546
ORD-11739,2025-02-25,East,Partner,496
ORD-11740,2025-02-12,North,Partner,500
ORD-11741,2025-02-17,South,Retail,516
ORD-11742,2025-02-04,West,Web,623
ORD-11743,2025-02-17,West,Retail,502
ORD-11744,2025-02-22,North,Partner,382
ORD-11745,2025-02-18,South,Partner,405
ORD-11746,2025-02-18,North,Retail,613
ORD-11747,2025-02-02,North,Retail,379
ORD-11748,2025-02-03,North,Partner,612
ORD-11749,2025-02-10,East,Partner,333
ORD-11750,2025-02-12,North,Web,504
ORD-11751,2025-02-17,South,Retail,556
ORD-11752,2025-02-15,North,Partner,462
ORD-11753,2025-02-03,West,Partner,401
ORD-11754,2025-02-08,East,Retail,478
ORD-11755,2025-02-03,West,Retail,445
ORD-11756,2025-02-22,West,Retail,559
ORD-11757,2025-02-08,North,Retail,555
ORD-11758,2025-02-23,North,Partner,399
ORD-11759,2025-02-25,North,Partner,416
ORD-11760,2025-02-14,West,Web,433
ORD-11761,2025-02-20,South,Partner,415
ORD-11762,2025-02-28,North,Partner,475
ORD-11763,2025-02-05,North,Retail,549
ORD-11764,2025-02-21,North,Partner,543
ORD-11765,2025-02-12,West,Web,499
ORD-11766,2025-02-21,South,Retail,419
ORD-11767,2025-02-01,East,Retail,557
ORD-11768,2025-02-02,South,Web,533
ORD-11769,2025-02-14,North,Partner,508
ORD-11770,2025-02-24,North,Partner,506
ORD-11771,2025-02-08,South,Retail,431
ORD-11772,2025-02-18,East,Retail,448
ORD-11773,2025-02-07,South,Web,493
ORD-11774,2025-02-10,South,Web,452
ORD-11775,2025-02-13,South,Web,534
ORD-11776,2025-02-03,East,Partner,526
ORD-11777,2025-02-11,North,Retail,421
ORD-11778,2025-02-15,East,Web,523
ORD-11779,2025-02-05,West,Retail,634
ORD-11780,2025-02-27,East,Retail,633
ORD-11781,2025-02-21,East,Retail,593
ORD-11782,2025-02-10,East,Web,436
ORD-11783,2025-02-14,East,Partner,395
ORD-11784,2025-02-19,South,Partner,646
ORD-11785,2025-02-27,North,Web,595
ORD-11786,2025-02-02,South,Partner,505
ORD-11787,2025-02-06,East,Partner,459
ORD-11788,2025-02-14,East,Retail,283
ORD-11789,2025-02-15,West,Web,549
ORD-11790,2025-02-06,West,Partner,508
ORD-11791,2025-02-10,South,Retail,519
ORD-11792,2025-02-19,North,Web,508
ORD-11793,2025-02-16,South,Web,373
ORD-11794,2025-02-24,West,Retail,429
ORD-11795,2025-02-11,North,Retail,345
ORD-11796,2025-02-27,West,Web,340
ORD-11797,2025-02-07,North,Retail,426
ORD-11798,2025-02-28,South,Web,565
ORD-11799,2025-02-08,East,Retail,484
ORD-11800,2025-02-28,West,Web,510
ORD-11801,2025-02-11,North,Partner,444
ORD-11802,2025-02-06,West,Partner,447
ORD-11803,2025-02-23,West,Retail,435
ORD-11804,2025-02-23,North,Web,550
ORD-11805,2025-02-04,South,Partner,453
ORD-11806,2025-02-07,South,Retail,677
ORD-11807,2025-02-14,South,Retail,569
ORD-11808,2025-02-13,West,Retail,414
ORD-11809,2025-02-06,West,Retail,498
ORD-11810,2025-02-12,North,Partner,440
ORD-11811,2025-02-07,North,Partner,372
ORD-11812,2025-02-05,East,Web,486
ORD-11813,2025-02-26,East,Partner,424
ORD-11814,2025-02-19,South,Web,655
ORD-11815,2025-02-20,East,Partner,630
ORD-11816,2025-02-11,West,Partner,599
ORD-11817,2025-02-18,South,Retail,431
ORD-11818,2025-02-16,West,Retail,559
ORD-11819,2025-02-08,East,Partner,533
ORD-11820,2025-02-26,East,Web,609
ORD-11821,2025-02-07,East,Web,624
ORD-11822,2025-02-19,North,Web,512
ORD-11823,2025-02-19,North,Partner,634
ORD-11824,2025-02-20,South,Web,408
ORD-11825,2025-02-15,North,Partner,407
ORD-11826,2025-02-18,West,Web,320
ORD-11827,2025-02-26,West,Partner,377
ORD-11828,2025-02-22,West,Retail,465
ORD-11829,2025-02-11,South,Retail,531
ORD-11830,2025-02-19,South,Retail,384
ORD-11831,2025-02-20,East,Retail,542
ORD-11832,2025-02-23,West,Retail,416
ORD-11833,2025-02-23,West,Retail,550
ORD-11834,2025-02-03,South,Retail,337
ORD-11835,2025-02-25,South,Retail,443
ORD-11836,2025-02-10,South,Web,513
ORD-11837,2025-02-06,North,Partner,563
ORD-11838,2025-02-09,West,Web,400
ORD-11839,2025-02-11,South,Web,369
ORD-11840,2025-02-26,South,Partner,627
ORD-11841,2025-02-05,North,Partner,444
ORD-11842,2025-02-11,East,Partner,535
ORD-11843,2025-02-18,South,Retail,602
ORD-11844,2025-02-27,South,Retail,554
ORD-11845,2025-02-03,South,Retail,512
ORD-11846,2025-02-15,West,Retail,474
ORD-11847,2025-02-26,North,Partner,533
ORD-11848,2025-02-09,North,Web,634
ORD-11849,2025-02-28,West,Partner,606
ORD-11850,2025-02-16,South,Web,415
ORD-11851,2025-02-07,East,Partner,437
ORD-11852,2025-02-25,West,Retail,596
ORD-11853,2025-02-22,South,Web,655
ORD-11854,2025-02-04,East,Web,482
ORD-11855,2025-02-16,West,Retail,611
ORD-11856,2025-02-08,East,Retail,549
ORD-11857,2025-02-25,South,Retail,494
ORD-11858,2025-02-26,East,Retail,560
ORD-11859,2025-02-09,West,Retail,451
ORD-11860,2025-02-19,South,Web,529
ORD-11861,2025-02-21,East,Retail,417
ORD-11862,2025-02-09,North,Partner,524
ORD-11863,2025-02-20,South,Web,360
ORD-11864,2025-02-08,South,Retail,475
ORD-11865,2025-02-07,North,Partner,357
ORD-11866,2025-02-06,West,Retail,535
ORD-11867,2025-02-14,East,Web,552
ORD-11868,2025-02-27,South,Retail,533
ORD-11869,2025-02-14,West,Web,576
ORD-11870,2025-02-13,South,Partner,587
ORD-11871,2025-02-02,South,Retail,464
ORD-11872,2025-02-04,East,Web,444
ORD-11873,2025-02-26,East,Partner,619
ORD-11874,2025-02-14,West,Web,576
ORD-11875,2025-02-04,West,Web,394
ORD-11876,2025-02-24,South,Web,520
ORD-11877,2025-02-24,North,Retail,403
ORD-11878,2025-02-21,West,Retail,607
ORD-11879,2025-02-12,East,Partner,325
ORD-11880,2025-02-01,East,Retail,405
ORD-11881,2025-02-25,North,Retail,514
ORD-11882,2025-02-04,East,Partner,487
ORD-11883,2025-02-04,North,Web,575
ORD-11884,2025-02-18,North,Web,281
ORD-11885,2025-02-01,East,Partner,462
ORD-11886,2025-02-21,North,Web,470
ORD-11887,2025-02-13,West,Retail,327
ORD-11888,2025-02-06,West,Partner,450
ORD-11889,2025-02-11,West,Web,388
ORD-11890,2025-02-06,North,Web,491
ORD-11891,2025-02-11,East,Web,550
ORD-11892,2025-02-23,South,Partner,521
ORD-11893,2025-02-13,North,Web,541
ORD-11894,2025-02-06,West,Partner,445
ORD-11895,2025-02-08,West,Retail,392
ORD-11896,2025-02-07,South,Partner,450
ORD-11897,2025-02-15,North,Partner,547
ORD-11898,2025-02-08,West,Web,550
ORD-11899,2025-02-10,East,Partner,511
ORD-11900,2025-02-05,West,Partner,582
ORD-11901,2025-02-27,East,Partner,471
ORD-11902,2025-02-23,East,Web,324
ORD-11903,2025-02-11,South,Web,614
ORD-11904,2025-02-04,East,Retail,309
ORD-11905,2025-02-27,North,Web,432
ORD-11906,2025-02-05,East,Web,427
ORD-11907,2025-02-04,West,Retail,548
ORD-11908,2025-02-03,East,Web,592
ORD-11909,2025-02-10,East,Web,575
ORD-11910,2025-02-26,North,Partner,479
ORD-11911,2025-02-12,South,Retail,604
ORD-11912,2025-02-18,East,Partner,415
ORD-11913,2025-02-02,East,Partner,322
ORD-11914,2025-02-17,South,Partner,454
ORD-11915,2025-02-13,South,Web,432
ORD-11916,2025-02-22,West,Partner,418
ORD-11917,2025-02-13,East,Web,455
ORD-11918,2025-02-26,South,Retail,485
ORD-11919,2025-02-24,South,Partner,366
ORD-11920,2025-02-27,West,Partner,346
ORD-11921,2025-02-09,North,Partner,427
ORD-11922,2025-02-19,North,Web,594
ORD-11923,2025-02-28,South,Partner,527
ORD-11924,2025-02-09,East,Retail,586
ORD-11925,2025-02-02,South,Web,472
ORD-11926,2025-02-01,North,Partner,491
ORD-11927,2025-02-20,East,Retail,481
ORD-11928,2025-02-02,East,Retail,294
ORD-11929,2025-02-26,North,Retail,496
ORD-11930,2025-02-24,North,Retail,458
ORD-11931,2025-02-02,North,Web,501
ORD-11932,2025-02-22,West,Retail,464
ORD-11933,2025-02-15,North,Retail,282
ORD-11934,2025-02-12,South,Web,662
ORD-11935,2025-02-13,East,Retail,582
ORD-11936,2025-02-28,East,Partner,511
ORD-11937,2025-02-26,South,Partner,625
ORD-11938,2025-02-16,West,Web,468
ORD-11939,2025-02-23,North,Partner,383
ORD-11940,2025-02-19,East,Retail,427
ORD-11941,2025-02-02,North,Retail,467
ORD-11942,2025-02-23,East,Retail,447
ORD-11943,2025-02-26,West,Partner,656
ORD-11944,2025-02-25,South,Retail,556
ORD-11945,2025-02-04,North,Retail,464
ORD-11946,2025-02-18,West,Partner,442
ORD-11947,2025-02-19,South,Retail,345
ORD-11948,2025-02-05,East,Web,432
ORD-11949,2025-02-06,South,Partner,411
ORD-11950,2025-02-14,South,Partner,370
ORD-11951,2025-02-20,West,Partner,755
ORD-11952,2025-02-16,East,Partner,370
ORD-11953,2025-02-20,East,Partner,426
ORD-11954,2025-02-23,East,Web,462
ORD-11955,2025-02-09,East,Partner,410
ORD-11956,2025-02-28,East,Web,533
ORD-11957,2025-02-02,South,Partner,401
ORD-11958,2025-02-09,East,Partner,589
ORD-11959,2025-02-20,East,Web,497
ORD-11960,2025-02-28,East,Web,651
ORD-11961,2025-02-13,South,Web,454
ORD-11962,2025-02-13,North,Partner,506
ORD-11963,2025-02-21,North,Retail,321
ORD-11964,2025-02-10,East,Web,706
ORD-11965,2025-02-01,West,Partner,482
ORD-11966,2025-02-07,West,Web,444
ORD-11967,2025-02-16,East,Web,556
ORD-11968,2025-02-21,North,Web,498
ORD-11969,2025-02-21,South,Partner,467
ORD-11970,2025-02-05,South,Retail,684
ORD-11971,2025-02-02,North,Partner,398
ORD-11972,2025-02-01,West,Web,533
ORD-11973,2025-02-07,North,Partner,627
ORD-11974,2025-02-13,East,Retail,463
ORD-11975,2025-02-10,West,Web,659
ORD-11976,2025-02-05,North,Partner,260
ORD-11977,2025-02-07,South,Partner,454
ORD-11978,2025-02-17,South,Retail,401
ORD-11979,2025-02-05,East,Retail,488
ORD-11980,2025-02-07,North,Partner,389
ORD-11981,2025-02-10,East,Retail,670
ORD-11982,2025-02-06,East,Partner,496
ORD-11983,2025-02-25,East,Retail,488
ORD-11984,2025-02-25,West,Web,390
ORD-11985,2025-02-28,North,Retail,431
ORD-11986,2025-02-06,North,Web,455
ORD-11987,2025-02-24,East,Web,537
ORD-11988,2025-02-28,East,Retail,536
ORD-11989,2025-02-16,South,Retail,560
ORD-11990,2025-02-18,East,Web,613
ORD-11991,2025-02-08,North,Web,500
ORD-11992,2025-02-19,West,Web,651
ORD-11993,2025-02-04,South,Retail,501
ORD-11994,2025-02-21,South,Retail,371
ORD-11995,2025-02-01,West,Web,513
ORD-11996,2025-02-08,East,Partner,463
ORD-11997,2025-02-22,South,Retail,580
ORD-11998,2025-02-09,West,Partner,593
ORD-11999,2025-02-12,East,Partner,489
ORD-12000,2025-02-22,West,Web,502
ORD-12001,2025-02-03,South,Partner,493
ORD-12002,2025-02-23,South,Partner,586
ORD-12003,2025-02-14,East,Retail,628
ORD-12004,2025-02-02,North,Retail,512
ORD-12005,2025-02-06,West,Partner,296
ORD-12006,2025-02-21,North,Retail,301
ORD-12007,2025-02-20,South,Web,476
ORD-12008,2025-02-26,West,Retail,515
ORD-12009,2025-02-16,West,Partner,441
ORD-12010,2025-02-27,South,Partner,488
ORD-12011,2025-02-09,East,Retail,510
ORD-12012,2025-02-25,South,Partner,713
ORD-12013,2025-02-03,East,Retail,555
ORD-12014,2025-02-20,East,Retail,432
ORD-12015,2025-02-28,West,Partner,424
ORD-12016,2025-02-08,North,Web,573
ORD-12017,2025-02-16,East,Partner,522
ORD-12018,2025-02-21,East,Retail,461
ORD-12019,2025-02-27,North,Retail,494
ORD-12020,2025-02-08,North,Retail,518
ORD-12021,2025-02-15,East,Partner,734
ORD-12022,2025-02-15,North,Retail,603
ORD-12023,2025-02-10,East,Retail,663
ORD-12024,2025-02-12,West,Web,618
ORD-12025,2025-02-24,North,Partner,491
ORD-12026,2025-02-16,West,Retail,327
ORD-12027,2025-02-24,East,Web,516
ORD-12028,2025-02-05,South,Web,467
ORD-12029,2025-02-24,East,Web,469
ORD-12030,2025-02-04,North,Retail,450
ORD-12031,2025-02-01,North,Retail,494
ORD-12032,2025-02-23,South,Partner,488
ORD-12033,2025-02-21,North,Web,585
ORD-12034,2025-02-22,West,Web,485
ORD-12035,2025-02-09,East,Web,616
ORD-12036,2025-02-13,West,Retail,454
ORD-12037,2025-02-26,East,Retail,499
ORD-12038,2025-02-06,East,Web,490
ORD-12039,2025-02-25,North,Retail,676
ORD-12040,2025-02-04,East,Retail,594
ORD-12041,2025-02-03,West,Web,594
ORD-12042,2025-02-07,West,Partner,629
ORD-12043,2025-02-20,South,Retail,634
ORD-12044,2025-02-22,North,Web,671
ORD-12045,2025-02-04,West,Partner,411
ORD-12046,2025-02-18,West,Web,551
ORD-12047,2025-02-18,West,Partner,463
ORD-12048,2025-02-24,North,Retail,401
ORD-12049,2025-02-27,North,Partner,409
ORD-12050,2025-02-07,South,Retail,340
ORD-12051,2025-02-17,South,Partner,550
ORD-12052,2025-02-09,South,Web,451
ORD-12053,2025-02-16,West,Web,468
ORD-12054,2025-02-17,North,Retail,508
ORD-12055,2025-02-08,East,Retail,517
ORD-12056,2025-02-11,North,Web,571
ORD-12057,2025-02-04,North,Retail,332
ORD-12058,2025-02-18,East,Retail,614
ORD-12059,2025-02-14,East,Web,521
ORD-12060,2025-02-10,East,Web,441
ORD-12061,2025-02-16,East,Retail,522
ORD-12062,2025-02-25,North,Partner,754
ORD-12063,2025-02-13,South,Retail,453
ORD-12064,2025-02-28,South,Retail,603
ORD-12065,2025-02-22,South,Retail,561
ORD-12066,2025-02-13,East,Web,510
ORD-12067,2025-02-18,North,Web,663
ORD-12068,2025-02-14,North,Retail,430
ORD-12069,2025-02-06,South,Partner,470
ORD-12070,2025-02-22,South,Retail,516
ORD-12071,2025-02-13,East,Partner,544
ORD-12072,2025-02-13,East,Retail,436
ORD-12073,2025-02-18,South,Web,445
ORD-12074,2025-02-13,West,Retail,472
ORD-12075,2025-02-16,North,Partner,483
ORD-12076,2025-02-09,North,Web,404
ORD-12077,2025-02-08,South,Partner,326
ORD-12078,2025-02-17,North,Web,550
ORD-12079,2025-02-13,West,Web,539
ORD-12080,2025-02-25,North,Retail,658
ORD-12081,2025-02-06,South,Retail,531
ORD-12082,2025-02-20,South,Web,674
ORD-12083,2025-02-17,South,Retail,440
ORD-12084,2025-02-17,North,Web,428
ORD-12085,2025-02-11,West,Partner,462
ORD-12086,2025-02-10,North,Web,716
ORD-12087,2025-02-05,East,Partner,763
ORD-12088,2025-02-01,East,Web,522
ORD-12089,2025-02-16,West,Web,405
ORD-12090,2025-02-08,South,Retail,548
ORD-12091,2025-02-19,East,Web,503
ORD-12092,2025-02-20,East,Partner,452
ORD-12093,2025-02-21,West,Web,489
ORD-12094,2025-02-13,North,Retail,360
ORD-12095,2025-02-18,South,Web,567
ORD-12096,2025-02-06,West,Web,521
ORD-12097,2025-02-07,North,Partner,552
ORD-12098,2025-02-18,East,Partner,635
ORD-12099,2025-02-21,North,Partner,495
ORD-12100,2025-02-01,East,Web,435
ORD-12101,2025-02-22,South,Retail,572
ORD-12102,2025-02-01,South,Retail,507
ORD-12103,2025-02-15,West,Web,596
ORD-12104,2025-02-26,West,Retail,490
ORD-12105,2025-02-13,South,Web,541
ORD-12106,2025-02-02,North,Partner,542
ORD-12107,2025-02-05,East,Retail,448
ORD-12108,2025-02-22,West,Web,595
ORD-12109,2025-02-21,North,Partner,474
ORD-12110,2025-02-27,East,Retail,334
ORD-12111,2025-02-13,North,Web,571
ORD-12112,2025-02-21,West,Web,440
ORD-12113,2025-02-23,East,Retail,484
ORD-12114,2025-02-11,South,Retail,594
ORD-12115,2025-02-17,West,Retail,513
ORD-12116,2025-02-21,South,Partner,407
ORD-12117,2025-02-18,North,Retail,406
ORD-12118,2025-02-01,South,Partner,496
ORD-12119,2025-02-24,North,Retail,513
ORD-12120,2025-02-15,East,Partner,491
ORD-12121,2025-02-14,North,Partner,476
ORD-12122,2025-02-10,East,Retail,509
ORD-12123,2025-02-28,East,Retail,526
ORD-12124,2025-02-21,West,Retail,501
ORD-12125,2025-02-28,South,Retail,489
ORD-12126,2025-02-15,East,Retail,585
ORD-12127,2025-02-21,South,Retail,478
ORD-12128,2025-02-18,West,Web,411
ORD-12129,2025-02-22,West,Web,374
ORD-12130,2025-02-04,North,Web,570
ORD-12131,2025-02-25,South,Partner,810
ORD-12132,2025-02-02,East,Web,446
ORD-12133,2025-02-07,West,Retail,648
ORD-12134,2025-02-04,South,Retail,562
ORD-12135,2025-02-26,East,Web,492
ORD-12136,2025-02-01,North,Partner,400
ORD-12137,2025-02-23,South,Retail,569
ORD-12138,2025-02-06,South,Retail,504
ORD-12139,2025-02-13,South,Partner,341
ORD-12140,2025-02-20,North,Retail,588
ORD-12141,2025-02-01,East,Partner,271
ORD-12142,2025-02-13,South,Retail,479
ORD-12143,2025-02-02,East,Retail,674
ORD-12144,2025-02-01,East,Partner,607
ORD-12145,2025-02-08,West,Partner,598
ORD-12146,2025-02-16,West,Partner,383
ORD-12147,2025-02-10,North,Retail,548
ORD-12148,2025-02-14,South,Retail,678
ORD-12149,2025-02-27,North,Partner,638
ORD-12150,2025-02-23,West,Web,493
ORD-12151,2025-02-21,East,Partner,472
ORD-12152,2025-02-15,South,Web,500
ORD-12153,2025-02-20,West,Partner,488
ORD-12154,2025-02-03,North,Partner,539
ORD-12155,2025-02-26,West,Web,487
ORD-12156,2025-02-27,East,Partner,509
ORD-12157,2025-02-10,West,Partner,545
ORD-12158,2025-02-28,South,Retail,515
ORD-12159,2025-02-18,West,Web,294
ORD-12160,2025-02-23,North,Web,559
ORD-12161,2025-02-24,West,Retail,594
ORD-12162,2025-02-25,North,Web,612
ORD-12163,2025-02-11,North,Web,533
ORD-12164,2025-02-06,North,Retail,640
ORD-12165,2025-02-01,East,Retail,548
ORD-12166,2025-02-16,West,Retail,591
ORD-12167,2025-02-18,West,Partner,636
